AGE;PERSONAL_INCOME;CREDIT;FST_PAYMENT;FACT_LIVING_TERM;LOAN_AVG_DLQ_AMT
55;7000.0;13400.0;2015.0;206.0;0.0
61;5000.0;5500.0;10500.0;60.0;0.0
64;8000.0;19128.41;4186.59;60.0;0.0
32;5000.0;8500.0;4000.0;182.0;0.0
40;7000.0;7604.0;5560.0;288.0;2699.88
57;9000.0;6999.0;3000.0;336.0;0.0
57;13000.0;22498.0;2500.0;98.0;0.0
42;20000.0;15629.0;2131.0;238.0;0.0
32;25000.0;9526.0;1059.0;60.0;0.0
32;20000.0;15079.91;0.0;180.0;1690.0
24;6500.0;5920.0;1500.0;48.0;0.0
30;9000.0;2380.0;420.0;216.0;0.0
23;8000.0;14140.0;1580.0;117.0;0.0
41;30000.0;19990.0;3600.0;180.0;0.0
49;8000.0;8735.0;0.0;38.0;0.0
31;20000.0;4200.0;500.0;84.0;0.0
35;9500.0;19627.0;3463.0;38.0;0.0
51;9000.0;7170.0;1269.0;200.0;1010.0
25;15000.0;14020.0;1560.0;102.0;0.0
42;10000.0;31702.0;0.0;276.0;0.0
49;50000.0;25720.0;2858.0;4.0;2739.76
49;12000.0;6200.0;1000.0;192.0;0.0
39;8000.0;13490.0;1500.0;51.0;0.0
47;8000.0;22300.0;3500.0;70.0;0.0
42;25000.0;24990.0;5000.0;18.0;0.0
33;20000.0;31070.0;4000.0;30.0;0.0
46;25000.0;27228.0;18152.0;228.0;0.0
30;15000.0;18190.0;2022.0;63.0;0.0
34;15000.0;3400.0;1000.0;36.0;0.0
53;6500.0;5000.0;1000.0;218.0;0.0
40;15000.0;17630.0;3120.0;84.0;0.0
53;25000.0;41907.0;4700.0;96.0;0.0
34;22000.0;27348.0;3050.0;36.0;0.0
36;15000.0;11085.0;10000.0;48.0;2119.77
30;20000.0;29285.0;3300.0;5.0;0.0
60;5200.0;17380.0;2000.0;259.0;0.0
32;10000.0;19170.0;3408.8;184.0;1820.0
58;6000.0;25800.0;15000.0;84.0;0.0
55;20000.0;10870.0;10000.0;396.0;0.0
47;18700.0;52561.0;5900.0;36.0;0.0
29;15000.0;32765.0;3650.0;336.0;0.0
49;12000.0;17540.0;10000.0;332.0;0.0
24;18000.0;19580.0;2200.0;84.0;0.0
58;14000.0;4891.0;863.0;84.0;0.0
25;10000.0;13250.0;1500.0;300.0;0.0
44;9000.0;17688.0;2000.0;276.0;0.0
44;35000.0;9490.0;6610.0;180.0;0.0
54;7000.0;15220.0;3000.0;308.0;0.0
46;40000.0;12899.0;16484.0;1.0;0.0
42;18000.0;6450.0;0.0;75.0;0.0
38;15000.0;5738.0;432.0;143.0;0.0
61;5000.0;10480.0;0.0;150.0;0.0
43;15000.0;27560.0;3100.0;36.0;0.0
53;13000.0;8369.0;930.0;288.0;0.0
44;25000.0;60888.0;60432.0;36.0;0.0
45;25000.0;59398.2;6599.8;36.0;0.0
25;19500.0;6883.0;1215.0;36.0;0.0
43;8000.0;15650.0;2000.0;494.0;0.0
61;75000.0;7362.0;818.0;36.0;1640.0
38;14000.0;11790.0;1310.0;251.0;0.0
37;15000.0;12396.0;2200.0;24.0;2370.0
46;22000.0;20871.0;3119.0;108.0;3990.0
65;9000.0;7120.0;2000.0;325.0;0.0
53;9000.0;18500.0;11000.0;216.0;0.0
44;53000.0;8904.0;4686.0;252.0;1700.0
38;10000.0;16715.0;1860.0;204.0;1780.0
42;25000.0;27369.0;20000.0;106.0;0.0
33;12000.0;7500.0;7500.0;186.0;0.0
40;11500.0;4490.0;500.0;120.0;0.0
32;15000.0;3358.0;332.0;120.0;0.0
22;15000.0;16245.0;1805.0;80.0;1810.0
50;14000.0;30930.0;3440.0;192.0;0.0
56;8500.0;11335.0;2000.0;108.0;0.0
40;6000.0;10580.0;6000.0;120.0;0.0
42;10000.0;18530.0;2350.0;2.0;0.0
50;15000.0;18603.0;2067.0;41.0;0.0
25;15000.0;21440.0;3000.0;96.0;0.0
42;15000.0;5090.0;900.0;96.0;0.0
47;15000.0;25800.0;6500.0;11.0;4827.666
33;20000.0;33920.0;10000.0;96.0;0.0
31;10000.0;22500.0;2500.0;12.0;0.0
31;12000.0;10665.0;1200.0;161.0;0.0
38;4500.0;4850.0;540.0;444.0;0.0
25;30000.0;23772.27;3000.0;12.0;0.0
28;8500.0;18810.0;7000.0;48.0;0.0
53;14000.0;21784.0;5445.92;192.0;0.0
26;21000.0;8228.0;1452.0;36.0;1620.0
43;18000.0;44415.0;4935.0;12.0;0.0
43;6000.0;8800.0;0.0;286.0;0.0
35;12000.0;5399.0;600.0;36.0;0.0
53;16000.0;35767.4;5000.0;96.0;6689.82
36;12000.0;8500.0;7000.0;2.0;0.0
50;7000.0;21500.0;5000.0;78.0;0.0
24;15000.0;19500.0;0.0;48.0;0.0
51;14000.0;8788.0;4000.0;23.0;0.0
29;24000.0;4200.0;750.0;36.0;0.0
27;8500.0;5267.0;600.0;44.0;1010.0
46;10000.0;10991.0;2000.0;72.0;0.0
42;15000.0;21690.0;9300.0;230.0;0.0
45;5000.0;17100.0;2000.0;156.0;0.0
25;10000.0;10290.0;1200.0;38.0;0.0
44;8000.0;5700.0;1000.0;24.0;0.0
23;6000.0;6792.0;1198.0;108.0;760.0
37;15000.0;12606.0;1719.0;216.0;0.0
47;15000.0;20000.0;4775.0;157.0;0.0
61;3500.0;5200.0;5000.0;31.0;0.0
56;9000.0;7650.0;1500.0;324.0;0.0
40;4800.0;4986.5;4986.5;1.0;0.0
31;22000.0;8878.0;0.0;36.0;0.0
32;30000.0;16995.0;0.0;156.0;2751.25
27;15000.0;29750.0;10000.0;84.0;0.0
23;24000.0;12490.0;2210.0;6.0;0.0
33;35000.0;8011.0;5979.0;6.0;0.0
30;23000.0;5488.0;1000.0;84.0;0.0
41;8500.0;25200.0;2800.0;276.0;0.0
32;35000.0;5990.0;2000.0;312.0;677.474
43;8000.0;2000.0;1640.0;24.0;0.0
54;10000.0;10555.0;3000.0;180.0;0.0
31;15000.0;4939.0;4000.0;216.0;0.0
26;6000.0;12680.0;0.0;94.0;0.0
45;16000.0;13491.0;1499.0;100.0;0.0
28;13000.0;7190.0;1500.0;48.0;0.0
63;6000.0;6700.0;2000.0;168.0;0.0
42;25000.0;15760.0;1752.0;2.0;0.0
44;6500.0;5990.0;1600.0;198.0;0.0
28;35000.0;14199.0;1580.0;36.0;0.0
44;10000.0;10880.0;4000.0;3.0;0.0
53;16000.0;4852.0;540.0;372.0;0.0
24;15000.0;9430.0;2000.0;31.0;0.0
53;18000.0;5699.0;3000.0;362.0;800.0
26;12000.0;10048.0;0.0;132.0;0.0
35;20000.0;17310.0;0.0;144.0;1760.0
30;12000.0;8420.0;2000.0;176.0;0.0
36;12000.0;23395.0;2600.0;300.0;0.0
37;15000.0;23500.0;2650.0;110.0;0.0
31;4000.0;4962.0;600.0;104.0;0.0
40;15000.0;5789.0;1200.0;36.0;0.0
38;15000.0;7247.0;0.0;60.0;0.0
27;12000.0;12950.0;2000.0;36.0;0.0
50;18000.0;5190.0;600.0;24.0;0.0
63;10000.0;7199.0;800.0;132.0;0.0
53;8000.0;18250.0;2100.0;38.0;1260.0
24;7000.0;5840.0;650.0;12.0;0.0
40;15000.0;20000.0;34000.0;170.0;0.0
46;8500.0;14629.0;1625.0;312.0;0.0
57;8000.0;4820.0;500.0;228.0;0.0
45;7000.0;14670.0;4000.0;48.0;0.0
55;12500.0;6750.0;1000.0;36.0;0.0
48;8000.0;13891.5;1543.5;264.0;0.0
26;25000.0;44700.0;0.0;23.0;0.0
53;8500.0;3000.0;0.0;168.0;0.0
48;5500.0;18800.0;0.0;272.0;0.0
54;15000.0;10580.0;5000.0;256.0;2980.0
28;20000.0;4690.0;1500.0;1.0;1749.69
26;10000.0;17550.0;3000.0;240.0;0.0
27;9000.0;9689.0;1710.0;120.0;0.0
30;12000.0;2189.0;0.0;25.0;0.0
40;15000.0;10490.0;10500.0;72.0;0.0
40;8000.0;9490.0;1060.0;224.0;0.0
30;25000.0;6500.0;750.0;156.0;0.0
38;25000.0;14196.0;2000.0;36.0;0.0
63;22000.0;24680.0;3000.0;102.0;63.31
31;9000.0;11778.0;1500.0;69.0;0.0
33;8000.0;6050.0;700.0;120.0;0.0
22;6000.0;2700.0;800.0;48.0;0.0
48;8500.0;17006.0;1900.0;213.0;0.0
53;9000.0;18900.0;2100.0;103.0;0.0
39;10000.0;3700.0;1500.0;48.0;0.0
34;5500.0;28580.0;0.0;105.0;0.0
28;8000.0;40000.0;9000.0;3.0;0.0
60;8000.0;4767.0;530.0;246.0;0.0
56;7500.0;17276.0;2000.0;27.0;0.0
27;15000.0;19047.0;5000.0;1.0;0.0
26;9000.0;4790.0;0.0;72.0;567.51
25;11000.0;31333.0;4000.0;24.0;0.0
25;18000.0;21062.0;2800.0;12.0;0.0
40;15000.0;11428.0;2000.0;48.0;0.0
32;25000.0;3591.0;399.0;10.0;0.0
34;12000.0;12090.0;1400.95;154.0;0.0
23;16000.0;15393.0;1720.0;108.0;0.0
40;11000.0;3500.0;1240.0;2.0;0.0
29;13000.0;13670.0;1520.0;130.0;0.0
61;4600.0;5384.0;600.0;41.0;0.0
29;7000.0;7180.0;3000.0;24.0;0.0
30;16000.0;5800.0;4000.0;1.0;0.0
34;9500.0;15070.0;0.0;36.0;0.0
47;25000.0;19419.0;2000.0;180.0;0.0
39;6000.0;20430.0;2270.0;1.0;0.0
23;6000.0;3059.0;100.0;252.0;0.0
63;6400.0;6517.0;725.0;384.0;0.0
30;15000.0;20088.0;5000.0;87.0;2140.0
47;10000.0;3411.0;379.0;180.0;0.0
49;14000.0;17500.0;12000.0;276.0;0.0
29;5600.0;9370.0;2000.0;86.0;0.0
56;10000.0;15780.0;1760.0;72.0;1950.0
26;11000.0;22860.0;3000.0;12.0;0.0
57;14000.0;12150.0;1350.0;300.0;0.0
51;20000.0;27450.0;3050.0;7.0;0.0
26;15000.0;11488.0;3000.0;51.0;0.0
29;13000.0;14089.0;3000.0;144.0;0.0
50;21000.0;20390.0;2300.0;408.0;0.0
22;10000.0;25000.0;10900.0;84.0;0.0
53;7000.0;14000.0;2000.0;360.0;2750.0
61;45000.0;14527.0;2564.0;4.0;665.57
64;8000.0;8540.0;0.0;384.0;0.0
32;8000.0;12980.0;4000.0;22.0;0.0
30;8000.0;14990.0;10000.0;4.0;0.0
42;10000.0;7838.0;890.0;228.0;0.0
31;14000.0;27939.0;3104.0;108.0;0.0
34;9000.0;9100.0;3000.0;204.0;0.0
39;20000.0;23990.0;6000.0;252.0;0.0
53;30000.0;76738.0;55000.0;132.0;0.0
33;30000.0;18631.0;2286.0;60.0;0.0
58;10000.0;22000.0;4000.0;216.0;0.0
40;5300.0;15000.0;1700.0;241.0;0.0
26;20000.0;18720.0;6240.0;84.0;1950.0
36;10000.0;4122.0;458.0;156.0;0.0
44;4500.0;7070.0;800.0;300.0;0.0
37;10000.0;19280.0;0.0;6.0;0.0
35;9000.0;37235.0;5000.0;35.0;0.0
30;30000.0;29100.0;0.0;108.0;0.0
25;12000.0;7950.0;7950.0;78.0;0.0
25;15000.0;10820.0;2000.0;5.0;0.0
50;17000.0;9000.0;4000.0;120.0;0.0
45;7000.0;26280.0;2920.0;252.0;0.0
61;10000.0;9000.0;1000.0;60.0;0.0
23;10500.0;3000.0;350.0;84.0;0.0
49;80000.0;49490.0;5500.0;48.0;0.0
25;4300.0;2930.0;150.0;13.0;0.0
33;15000.0;18840.0;3500.0;120.0;0.0
56;18000.0;15100.0;2000.0;54.0;0.0
35;6000.0;6970.0;1000.0;102.0;0.0
36;28000.0;6831.0;759.0;2.0;0.0
47;20000.0;34335.0;3815.0;40.0;0.0
40;10000.0;9000.0;4978.0;225.0;0.0
61;8000.0;20324.92;2260.0;60.0;0.0
39;10000.0;17890.0;2000.0;1.0;0.0
25;10000.0;5221.0;610.0;12.0;0.0
50;15000.0;11990.0;6000.0;104.0;0.0
26;17000.0;4326.0;764.0;36.0;0.0
53;23000.0;9931.0;8099.0;121.0;0.0
50;15000.0;6799.0;3700.0;36.0;0.0
52;2000.0;17372.0;2000.0;120.0;0.0
58;8000.0;35520.0;6000.0;169.0;0.0
56;8000.0;10000.0;4990.0;12.0;0.0
32;17000.0;15725.0;2775.0;24.0;3000.0
52;15000.0;16670.0;2000.0;31.0;0.0
61;15000.0;30100.0;3400.0;473.0;0.0
51;4500.0;9235.0;2358.0;277.0;0.0
30;26000.0;30000.0;7000.0;348.0;0.0
27;15000.0;12488.25;1871.75;12.0;975.0
50;12000.0;28750.0;3200.0;180.0;0.0
26;8500.0;16416.0;1824.0;84.0;0.0
44;7000.0;2890.0;400.0;108.0;0.0
28;10000.0;18734.0;2100.0;137.0;0.0
27;15000.0;7687.0;854.0;28.0;1440.0
23;6000.0;9825.0;9964.0;24.0;0.0
57;12000.0;6150.0;6750.0;180.0;0.0
29;15000.0;7588.0;0.0;156.0;0.0
29;11000.0;9990.0;1000.0;12.0;0.0
35;11200.0;8590.0;1000.0;98.0;0.0
44;15000.0;11500.0;1300.0;130.0;0.0
24;8000.0;4072.0;718.0;24.0;0.0
51;7000.0;6750.0;8000.0;261.0;0.0
53;16000.0;27372.0;0.0;180.0;0.0
38;6000.0;7182.0;900.0;108.0;0.0
24;22000.0;7417.5;2472.5;24.0;0.0
46;25000.0;21910.0;2500.0;118.0;517.51
52;7000.0;7920.0;880.0;72.0;0.0
30;15000.0;12598.2;1399.8;96.0;0.0
65;6000.0;4150.0;500.0;12.0;0.0
46;30000.0;21270.0;2364.0;216.0;0.0
44;5000.0;3870.0;700.0;229.0;0.0
23;15000.0;8717.0;2000.0;18.0;0.0
63;20000.0;12570.0;4000.0;126.0;0.0
33;12000.0;29384.0;3265.0;48.0;0.0
40;50000.0;16190.0;10000.0;6.0;3100.0
42;6500.0;4840.0;1210.0;59.0;0.0
35;6200.0;6600.0;2000.0;216.0;0.0
51;17000.0;9448.0;1050.0;252.0;0.0
61;14000.0;13950.0;1550.0;240.0;5076.65
34;18000.0;22560.0;7000.0;8.0;0.0
25;14300.0;22000.0;3000.0;12.0;0.0
49;10000.0;16733.0;2000.6;22.0;0.0
30;18000.0;8090.0;900.0;156.0;0.0
38;20000.0;23700.0;2700.0;132.0;0.0
64;9000.0;11601.0;1289.0;325.0;0.0
44;15000.0;17999.0;5000.0;72.0;0.0
43;17000.0;16400.0;4600.0;192.0;0.0
54;10000.0;14600.0;1500.0;73.0;0.0
39;15000.0;18000.0;2000.0;60.0;2020.0
45;9000.0;24380.0;4000.0;96.0;0.0
33;20000.0;5242.3;6000.0;192.0;0.0
60;15000.0;29390.0;4000.0;322.0;0.0
39;11000.0;13080.0;3000.0;82.0;1670.0
29;8000.0;3200.0;360.0;150.0;0.0
33;7500.0;6975.0;775.0;116.0;0.0
37;15000.0;7030.0;800.0;60.0;988.85
28;19000.0;10646.2;6000.0;96.0;0.0
27;6000.0;10670.0;330.0;7.0;1290.0
57;15000.0;33300.0;3700.0;50.0;0.0
37;12000.0;47600.0;9520.0;4.0;0.0
32;14000.0;12239.0;2000.0;24.0;0.0
64;6300.0;6379.0;3000.0;420.0;0.0
42;4000.0;13600.0;1550.0;48.0;0.0
29;17000.0;21298.0;4000.0;72.0;0.0
26;10000.0;7000.0;2000.0;32.0;0.0
41;8500.0;16650.0;1850.0;132.0;0.0
29;8000.0;20630.0;4000.0;24.0;0.0
35;12000.0;3745.0;700.0;216.0;1380.0
34;17000.0;16420.0;0.0;120.0;1241.324286
54;30000.0;37818.0;10000.0;100.0;0.0
28;25000.0;2399.0;2000.0;32.0;0.0
29;13000.0;13990.0;10000.0;144.0;0.0
27;24000.0;17997.0;5000.0;60.0;0.0
36;11000.0;18790.0;2100.0;24.0;0.0
38;18000.0;8498.0;0.0;84.0;0.0
29;24000.0;26961.0;2029.0;96.0;0.0
55;12000.0;7300.0;1000.0;1.0;0.0
27;25000.0;24871.0;12000.0;126.0;0.0
54;40000.0;11400.0;10000.0;144.0;4190.0
23;27000.0;6740.0;750.0;108.0;0.0
29;20000.0;4250.0;0.0;48.0;0.0
41;6000.0;4760.0;840.0;5.0;0.0
42;4500.0;2224.8;247.2;117.0;0.0
35;10000.0;24945.0;100.0;6.0;0.0
22;23000.0;7300.0;1000.0;13.0;0.0
52;14000.0;13770.0;12000.0;180.0;0.0
46;20000.0;10189.0;3000.0;72.0;0.0
33;7000.0;9730.0;1100.0;120.0;0.0
39;15000.0;11385.0;1265.0;16.0;0.0
28;30000.0;22072.0;2500.0;120.0;0.0
31;15000.0;25702.0;5000.0;96.0;0.0
38;6500.0;5160.0;1300.0;185.0;0.0
56;4700.0;7170.0;1000.0;104.0;0.0
43;9000.0;5290.0;0.0;96.0;0.0
47;7600.0;16090.0;4000.0;297.0;0.0
37;30000.0;70500.0;29500.0;36.0;0.0
25;15000.0;14243.0;1000.0;4.0;0.0
38;10000.0;28258.0;3140.0;240.0;0.0
57;8000.0;23735.0;3000.0;325.0;2930.0
48;7000.0;4274.0;1000.0;198.0;0.0
47;10000.0;8000.0;2279.0;280.0;0.0
38;15000.0;22900.0;3000.0;60.0;0.0
28;13000.0;13500.0;1500.0;120.0;2170.0
41;15000.0;2330.0;1400.0;264.0;2340.067778
54;18000.0;4270.0;4000.0;348.0;0.0
23;14000.0;4221.0;469.0;96.0;0.0
37;26000.0;2599.2;3000.0;240.0;0.0
63;10000.0;29040.0;3960.0;48.0;0.0
46;8000.0;13623.0;1520.0;96.0;0.0
29;31000.0;18592.0;2100.0;276.0;0.0
24;20000.0;13598.0;1600.0;72.0;0.0
27;7000.0;24340.0;3000.0;96.0;0.0
56;4300.0;3400.0;3400.0;377.0;0.0
24;10000.0;8355.0;20000.0;6.0;0.0
30;11000.0;17430.0;5000.0;138.0;0.0
28;20000.0;5500.0;0.0;132.0;2005.15
48;13000.0;11595.0;5000.0;72.0;0.0
41;10000.0;5699.0;1000.0;108.0;0.0
54;12000.0;18380.0;10000.0;177.0;0.0
23;15000.0;5525.0;620.0;24.0;0.0
40;5000.0;10000.0;7590.0;195.0;0.0
22;21000.0;7550.0;840.0;1.0;0.0
48;20000.0;5681.0;720.0;48.0;0.0
26;9600.0;4740.0;1000.0;6.0;0.0
51;12000.0;17990.0;2000.0;228.0;0.0
56;12000.0;23600.0;5038.1;96.0;0.0
35;12000.0;3231.0;359.0;72.0;0.0
55;15000.0;10675.0;8945.0;36.0;0.0
27;10000.0;18725.0;0.0;90.0;3428.56
49;10000.0;22395.0;3000.0;162.0;0.0
32;7000.0;7290.0;1000.0;84.0;0.0
22;15000.0;11300.0;2000.0;75.0;516.18
45;18000.0;3000.0;1385.0;24.0;0.0
24;15000.0;12511.0;1869.0;112.0;0.0
28;19000.0;17173.0;2000.0;60.0;0.0
54;30000.0;14150.0;14000.0;176.0;0.0
32;20000.0;24260.0;3000.0;372.0;0.0
31;12000.0;10980.0;1220.0;50.0;0.0
32;10000.0;13400.0;1500.0;244.0;0.0
53;5000.0;13060.0;1500.0;360.0;0.0
46;25000.0;9464.0;1055.0;240.0;0.0
36;16000.0;6168.0;5500.0;75.0;0.0
52;6000.0;9200.0;2000.0;84.0;0.0
46;5700.0;3000.0;890.0;221.0;0.0
31;8000.0;14040.0;1570.0;72.0;0.0
25;20000.0;13199.0;10000.0;119.0;0.0
31;16000.0;12061.0;2129.0;144.0;0.0
38;5000.0;4455.0;500.0;168.0;0.0
30;12000.0;4095.0;455.0;72.0;1875.703333
39;13000.0;4436.0;234.0;200.0;894.29
44;10000.0;9862.0;1500.0;108.0;0.0
61;4200.0;8990.0;6000.0;132.0;0.0
31;20000.0;16870.0;2000.0;132.0;3160.0
48;6300.0;9540.0;1100.0;202.0;1790.0
25;9500.0;44900.0;5000.0;72.0;0.0
25;15000.0;7140.0;793.0;298.0;0.0
23;10000.0;8490.0;1500.0;84.0;0.0
48;18000.0;15400.0;4000.0;18.0;0.0
27;10000.0;8625.0;1523.0;120.0;0.0
51;8000.0;28350.0;3150.0;13.0;0.0
38;8000.0;6136.58;1535.0;60.0;0.0
43;12000.0;12900.0;0.0;1.0;0.0
40;25000.0;10400.0;1200.0;180.0;0.0
24;7000.0;22870.0;6000.0;76.0;0.0
29;50000.0;20000.0;19990.0;60.0;2105.0
46;12000.0;14730.0;4000.0;300.0;1683.49
34;30000.0;14648.0;3000.0;132.0;0.0
51;5000.0;10200.0;0.0;247.0;0.0
28;15000.0;8918.0;1000.0;60.0;0.0
33;20000.0;20431.0;5108.0;190.0;0.0
29;15000.0;4941.0;549.0;142.0;1792.71
64;7000.0;10210.0;2400.0;84.0;0.0
46;6500.0;10800.0;1200.0;85.0;0.0
26;30000.0;28469.0;12000.0;58.0;0.0
54;14700.0;19547.0;3450.0;60.0;0.0
37;8000.0;10000.0;9000.0;60.0;1910.0
33;20000.0;15599.0;5000.0;120.0;0.0
48;9000.0;6690.0;800.0;157.0;0.0
29;8000.0;30000.0;6785.0;72.0;0.0
35;25000.0;6999.0;3000.0;132.0;0.0
57;11000.0;3711.0;3700.0;132.0;0.0
41;5000.0;3140.0;350.0;84.0;0.0
55;6000.0;9800.0;1800.0;324.0;0.0
47;15000.0;17220.0;1920.0;171.0;0.0
32;4300.0;10430.0;1900.0;120.0;0.0
28;10000.0;3000.0;10000.0;48.0;0.0
51;14000.0;4600.0;0.0;135.0;0.0
37;15000.0;3537.0;393.0;139.0;0.0
51;15000.0;30200.0;3400.0;240.0;0.0
44;23000.0;14175.0;6075.0;276.0;0.0
31;5000.0;6660.0;740.0;21.0;0.0
60;12000.0;10523.0;1170.0;168.0;433.3066667
51;15000.0;12960.0;2500.0;336.0;0.0
42;8000.0;16760.0;12000.0;32.0;1789.04
25;10000.0;18780.0;2100.0;96.0;0.0
25;12000.0;7998.0;900.0;6.0;0.0
27;9500.0;2500.0;450.0;111.0;0.0
33;5000.0;6163.0;1087.0;48.0;0.0
49;12000.0;3464.0;2826.0;235.0;0.0
41;15000.0;22198.1;12000.0;36.0;0.0
31;18000.0;9461.5;1100.0;23.0;0.0
41;5000.0;10480.0;0.0;72.0;0.0
52;22000.0;23530.0;10000.0;252.0;0.0
48;6000.0;4990.0;500.0;216.0;0.0
59;4000.0;4780.0;574.0;35.0;0.0
47;6000.0;7000.0;800.0;56.0;0.0
47;8000.0;4008.0;446.05;82.0;0.0
62;11000.0;4452.91;138.0;65.0;0.0
40;8000.0;5178.0;2000.0;144.0;0.0
30;10000.0;18450.0;2050.0;101.0;0.0
51;10000.0;6991.0;5000.0;324.0;0.0
49;30000.0;19751.0;10000.0;72.0;0.0
46;15000.0;12670.0;2000.0;121.0;0.0
56;18000.0;30372.0;15000.0;144.0;0.0
32;12000.0;10950.0;2000.0;168.0;4030.0
61;9000.0;4400.0;500.0;245.0;0.0
39;15000.0;6000.0;3000.0;240.0;2386.505
32;12700.0;6700.0;2000.0;21.0;0.0
55;9000.0;3590.0;1000.0;216.0;0.0
35;15000.0;4239.0;4000.0;125.0;87.39
46;4300.0;5772.0;1018.0;300.0;0.0
60;15000.0;21390.0;15000.0;396.0;0.0
53;5500.0;4460.0;1000.0;264.0;0.0
22;5500.0;10548.0;1172.0;81.0;0.0
65;5500.0;11000.0;2000.0;266.0;0.0
39;9000.0;20379.5;3000.0;80.0;0.0
40;4800.0;2792.0;1000.0;240.0;0.0
44;9500.0;26241.6;2916.0;3.0;0.0
51;20000.0;13250.0;5000.0;24.0;0.0
46;25000.0;11989.0;11800.0;82.0;0.0
54;22000.0;20000.0;300.0;72.0;2070.0
50;30000.0;63320.0;9498.0;72.0;0.0
41;7000.0;4620.0;3000.0;24.0;0.0
59;5500.0;20650.0;0.0;288.0;0.0
61;6200.0;9990.0;2000.0;120.0;0.0
28;11000.0;15370.0;2000.0;124.0;0.0
59;18000.0;9900.0;2062.5;19.0;0.0
41;9000.0;18553.0;3000.0;55.0;0.0
26;10000.0;2599.0;3000.0;24.0;0.0
28;18000.0;10490.0;0.0;84.0;2060.0
34;25000.0;32076.0;0.0;48.0;0.0
26;10000.0;5070.0;570.0;108.0;0.0
37;8000.0;11195.0;2000.0;230.0;0.0
34;15000.0;12500.0;2500.0;28.0;0.0
58;23000.0;16657.0;1677.0;246.0;0.0
56;6500.0;10200.0;1500.0;48.0;0.0
31;4400.0;15490.0;0.0;96.0;0.0
31;25000.0;25386.0;3000.0;60.0;0.0
57;13000.0;7679.0;999.0;288.0;0.0
22;10000.0;11980.0;10000.0;72.0;0.0
47;14000.0;15199.0;2280.0;84.0;0.0
46;11000.0;8289.0;3000.0;48.0;1630.0
53;11500.0;7590.31;9699.69;120.0;0.0
22;9000.0;30500.0;5000.0;132.0;0.0
26;18000.0;17622.0;1958.0;120.0;0.0
39;15000.0;8999.0;10000.0;70.0;1010.0
47;5000.0;3960.0;440.0;348.0;0.0
28;18000.0;9395.0;1050.0;18.0;0.0
41;20000.0;23990.83;8000.0;24.0;0.0
60;7500.0;11687.0;0.0;168.0;0.0
29;9000.0;17980.0;10000.0;15.0;0.0
25;16000.0;20770.0;3700.0;132.0;0.0
36;7900.0;15690.0;6000.0;19.0;0.0
36;6000.0;7505.0;850.0;216.0;0.0
50;9000.0;6000.0;3200.0;211.0;0.0
44;9200.0;14999.0;1700.0;168.0;1070.52
24;10000.0;6400.0;1000.0;110.0;1200.0
29;23000.0;40534.0;4504.0;48.0;0.0
38;18000.0;10350.0;1160.0;253.0;0.0
42;7000.0;29680.0;3300.0;220.0;0.0
40;6000.0;21800.0;2500.0;207.0;825.10875
25;17000.0;17838.0;2000.0;108.0;0.0
28;15000.0;11440.0;2860.0;60.0;0.0
52;5500.0;6000.0;6000.0;24.0;0.0
55;8000.0;6000.0;1000.0;60.0;660.0
22;8000.0;18900.0;2100.0;20.0;0.0
64;17000.0;15615.0;1735.0;240.0;0.0
30;15000.0;19597.0;2200.0;20.0;0.0
55;13000.0;6990.0;8000.0;384.0;0.0
36;8000.0;12906.0;1434.0;108.0;0.0
35;11000.0;16070.0;4000.0;122.0;0.0
31;15000.0;3484.0;600.0;3.0;0.0
61;10000.0;13843.0;3000.0;104.0;0.0
30;30000.0;11958.0;1330.0;8.0;0.0
51;7500.0;13100.0;2000.0;300.0;0.0
30;6000.0;4040.0;1000.0;48.0;1614.36
38;7000.0;9031.0;279.0;36.0;0.0
44;15000.0;12800.0;8000.0;66.0;0.0
25;8500.0;10775.0;2000.0;6.0;0.0
24;15000.0;13990.0;6000.0;118.0;1380.0
31;20000.0;18380.0;2100.0;165.0;0.0
51;18000.0;28160.0;3130.0;14.0;0.0
22;6000.0;8000.0;6000.0;3.0;0.0
30;17000.0;29177.0;3250.0;12.0;0.0
29;30000.0;28790.0;3200.0;12.0;0.0
24;10000.0;11890.0;2000.0;108.0;0.0
28;6000.0;3670.0;5000.0;60.0;0.0
49;25000.0;21097.0;2500.0;240.0;2140.0
38;12000.0;13000.0;5000.0;202.0;3635.77
33;15000.0;5620.0;1000.0;48.0;0.0
33;25000.0;16045.2;1800.0;26.0;0.0
41;10000.0;17010.0;3000.0;84.0;0.0
38;20000.0;10990.0;11000.0;84.0;0.0
34;5500.0;7050.0;1250.0;72.0;750.0
48;6000.0;10330.0;1300.0;144.0;0.0
46;4300.0;7720.0;860.0;228.0;518.9
25;13000.0;17900.0;5000.0;48.0;0.0
40;12000.0;3385.92;419.0;13.0;0.0
30;15000.0;3396.0;380.0;180.0;0.0
54;18000.0;27795.0;15000.0;264.0;0.0
51;12000.0;24990.0;0.0;264.0;0.0
34;12000.0;9570.0;1100.0;108.0;0.0
57;15000.0;43573.0;10397.0;216.0;0.0
58;8000.0;12210.0;9457.0;264.0;0.0
35;13000.0;11727.0;1303.0;5.0;0.0
63;5000.0;5427.0;650.0;216.0;0.0
62;6300.0;13190.0;1600.0;156.0;0.0
